"Term ID","Term Name","Term Slug",Description,"Parent ID","Parent Name","Parent Slug",Count
6614,Paris,paris-travaux-generaux-et-solutions-techniques-du-batiment,,2584,"Travaux généraux et solutions techniques du bâtiment",travaux-generaux-et-solutions-techniques-du-batiment,
6615,Paris,paris-conseil-en-investissement,,372,"Conseil en investissement",conseil-en-investissement,
6617,"Magasin de canapés",magasin-de-canapes,,,,,
6618,Paris,paris-magasin-de-canapes,,6617,"Magasin de canapés",magasin-de-canapes,
6619,"Solutions énergétiques rénovation thermique et installations électriques",solutions-energetiques-renovation-thermique-et-installations-electriques,,,,,
6620,Paris,paris-expert-immobilier,,361,"Expert immobilier",expert-immobilier,
6621,"Boutique en ligne dédiée aux maillots vintage et à la culture foot rétro",boutique-en-ligne-dediee-aux-maillots-vintage-et-a-la-culture-foot-retro,,,,,
6622,"Boutique en ligne de parfums concentrés en format nomade",boutique-en-ligne-de-parfums-concentres-en-format-nomade,,,,,
6623,"Boutique en ligne de sacs à main et accessoires de mode",boutique-en-ligne-de-sacs-a-main-et-accessoires-de-mode,,,,,
6624,"maîtrise d’œuvre et coordination de chantiers",maitrise-doeuvre-et-coordination-de-chantiers,,,,,
6625,"Créations textiles pour enfants et accessoires faits main",creations-textiles-pour-enfants-et-accessoires-faits-main,,,,,
6627,"rénovation et second œuvre",renovation-et-second-oeuvre,,,,,
6628,"rénovation énergétique et amélioration de l’habitat",renovation-energetique-et-amelioration-de-lhabitat,,,,,
6629,"Travaux généraux et rénovation complète d’habitats",travaux-generaux-et-renovation-complete-dhabitats,,,,,
6630,"ravaux généraux",ravaux-generaux,,,,,
6631,"efficacité énergétique et rénovation durable",efficacite-energetique-et-renovation-durable,,,,,
6632,"rénovation énergétique et transition éco-responsable",renovation-energetique-et-transition-eco-responsable,,,,,
6633,"rénovation complète et agencement intérieur",renovation-complete-et-agencement-interieur,,,,,
6634,Paris,paris-centre-de-diagnostic,,49,"Centre de diagnostic",centre-de-diagnostic,
6635,"Diagnostic &amp; tests",diagnostic-tests,,,,,
6636,Paris,paris-diagnostic-tests,,6635,"Diagnostic &amp; tests",diagnostic-tests,
6637,"Usine de chocolat et confiseries artisanales haut de gamme",usine-de-chocolat-et-confiseries-artisanales-haut-de-gamme,,,,,
6638,"Diagnostic &amp; tests / Hébergement touristique",diagnostic-tests-hebergement-touristique,,,,,
6639,Paris,paris-diagnostic-tests-hebergement-touristique,,6638,"Diagnostic &amp; tests / Hébergement touristique",diagnostic-tests-hebergement-touristique,
6640,Paris,paris-location-et-montage-dechafaudages,,1991,"Location et montage d'échafaudages",location-et-montage-dechafaudages,
6641,Paris,paris-travaux-de-renovation-et-construction,,1990,"Travaux de rénovation et construction",travaux-de-renovation-et-construction,
6642,"Conception et vente de chalets en bois",conception-et-vente-de-chalets-en-bois,,,,,
6643,Paris,paris-conception-et-vente-de-chalets-en-bois,,6642,"Conception et vente de chalets en bois",conception-et-vente-de-chalets-en-bois,
6644,Paris,paris-travaux-de-renovation-interieure-et-exterieure,,908,"Travaux de rénovation intérieure et extérieure",travaux-de-renovation-interieure-et-exterieure,
6645,"Fourniture de clôtures - grillages et portillons",fourniture-de-clotures-grillages-et-portillons,,,,,
6646,Paris,paris-fourniture-de-clotures-grillages-et-portillons,,6645,"Fourniture de clôtures - grillages et portillons",fourniture-de-clotures-grillages-et-portillons,
6647,"Vente de télécommandes universelles pour portails et garages",vente-de-telecommandes-universelles-pour-portails-et-garages,,,,,
6648,Paris,paris-vente-de-telecommandes-universelles-pour-portails-et-garages,,6647,"Vente de télécommandes universelles pour portails et garages",vente-de-telecommandes-universelles-pour-portails-et-garages,
6649,"Transport privé - bus et autocar",transport-prive-bus-et-autocar,,,,,
6650,Paris,paris-transport-prive-bus-et-autocar,,6649,"Transport privé - bus et autocar",transport-prive-bus-et-autocar,
6651,"Transport en bus - autocar et minibus avec chauffeur",transport-en-bus-autocar-et-minibus-avec-chauffeur,,,,,
6652,Paris,paris-transport-en-bus-autocar-et-minibus-avec-chauffeur,,6651,"Transport en bus - autocar et minibus avec chauffeur",transport-en-bus-autocar-et-minibus-avec-chauffeur,
6653,"Installation de panneaux solaires et solutions thermiques",installation-de-panneaux-solaires-et-solutions-thermiques,,,,,
6654,Paris,paris-installation-de-panneaux-solaires-et-solutions-thermiques,,6653,"Installation de panneaux solaires et solutions thermiques",installation-de-panneaux-solaires-et-solutions-thermiques,
6655,"Installation de pompes à chaleur et solutions thermiques",installation-de-pompes-a-chaleur-et-solutions-thermiques,,,,,
6656,Paris,paris-installation-de-pompes-a-chaleur-et-solutions-thermiques,,6655,"Installation de pompes à chaleur et solutions thermiques",installation-de-pompes-a-chaleur-et-solutions-thermiques,
6658,"Installation solaire photovoltaïque - thermique et hybride",installation-solaire-photovoltaique-thermique-et-hybride,,,,,
6659,Paris,paris-installation-solaire-photovoltaique-thermique-et-hybride,,6658,"Installation solaire photovoltaïque - thermique et hybride",installation-solaire-photovoltaique-thermique-et-hybride,
6660,"Courtage en énergie et optimisation de contrats",courtage-en-energie-et-optimisation-de-contrats,,,,,
6661,Paris,paris-courtage-en-energie-et-optimisation-de-contrats,,6660,"Courtage en énergie et optimisation de contrats",courtage-en-energie-et-optimisation-de-contrats,
6662,"Installation de panneaux solaires photovoltaïques",installation-de-panneaux-solaires-photovoltaiques,,,,,
6663,Paris,paris-installation-de-panneaux-solaires-photovoltaiques,,6662,"Installation de panneaux solaires photovoltaïques",installation-de-panneaux-solaires-photovoltaiques,
6664,"Installation de panneaux solaires et solutions d’autoconsommation",installation-de-panneaux-solaires-et-solutions-dautoconsommation,,,,,
6665,Paris,paris-installation-de-panneaux-solaires-et-solutions-dautoconsommation,,6664,"Installation de panneaux solaires et solutions d’autoconsommation",installation-de-panneaux-solaires-et-solutions-dautoconsommation,
6666,"Vente de brosses à dents électriques et accessoires dentaires",vente-de-brosses-a-dents-electriques-et-accessoires-dentaires,,,,,
6667,Paris,paris-vente-de-brosses-a-dents-electriques-et-accessoires-dentaires,,6666,"Vente de brosses à dents électriques et accessoires dentaires",vente-de-brosses-a-dents-electriques-et-accessoires-dentaires,
6668,"Vente en ligne de matériel électrique pour professionnels et particuliers",vente-en-ligne-de-materiel-electrique-pour-professionnels-et-particuliers,,,,,
6669,Paris,paris-vente-en-ligne-de-materiel-electrique-pour-professionnels-et-particuliers,,6668,"Vente en ligne de matériel électrique pour professionnels et particuliers",vente-en-ligne-de-materiel-electrique-pour-professionnels-et-particuliers,
6670,"Installation électrique - bornes de recharge et rénovation énergétique",installation-electrique-bornes-de-recharge-et-renovation-energetique,,,,,
6671,Paris,paris-installation-electrique-bornes-de-recharge-et-renovation-energetique,,6670,"Installation électrique - bornes de recharge et rénovation énergétique",installation-electrique-bornes-de-recharge-et-renovation-energetique,
6672,"Solutions LED HDMI RGBIC pour ambiance TV",solutions-led-hdmi-rgbic-pour-ambiance-tv,,,,,
6673,Paris,paris-solutions-led-hdmi-rgbic-pour-ambiance-tv,,6672,"Solutions LED HDMI RGBIC pour ambiance TV",solutions-led-hdmi-rgbic-pour-ambiance-tv,
6674,"Plateforme d’import-export et d’envoi de colis vers les Comores",plateforme-dimport-export-et-denvoi-de-colis-vers-les-comores,,,,,
6675,Paris,paris-plateforme-dimport-export-et-denvoi-de-colis-vers-les-comores,,6674,"Plateforme d’import-export et d’envoi de colis vers les Comores",plateforme-dimport-export-et-denvoi-de-colis-vers-les-comores,
6676,"Installation domotique - électricité générale et automatisation résidentielle",installation-domotique-electricite-generale-et-automatisation-residentielle,,,,,
6677,Paris,paris-installation-domotique-electricite-generale-et-automatisation-residentielle,,6676,"Installation domotique - électricité générale et automatisation résidentielle",installation-domotique-electricite-generale-et-automatisation-residentielle,
6678,"Mobilier et décoration",mobilier-et-decoration,,,,,
6680,"Mobilier (fabrication et vente en ligne)",mobilier-fabrication-et-vente-en-ligne,,,,,
6681,"Vente de mobilier et décoration à prix discount (magasin &amp; e-commerce)",vente-de-mobilier-et-decoration-a-prix-discount-magasin-e-commerce,,,,,
6683,"Solutions en plomberie - chauffage et équipements énergétiques",solutions-en-plomberie-chauffage-et-equipements-energetiques,,,,,
6684,Paris,paris-solutions-en-plomberie-chauffage-et-equipements-energetiques,,6683,"Solutions en plomberie - chauffage et équipements énergétiques",solutions-en-plomberie-chauffage-et-equipements-energetiques,
6685,"Solutions énergétiques - rénovation thermique et équipements durables",solutions-energetiques-renovation-thermique-et-equipements-durables,,,,,
6686,Paris,paris-solutions-energetiques-renovation-thermique-et-equipements-durables,,6685,"Solutions énergétiques - rénovation thermique et équipements durables",solutions-energetiques-renovation-thermique-et-equipements-durables,
6688,"Meubles canapés literie décoration mobilier multi-catégorie",meubles-canapes-literie-decoration-mobilier-multi-categorie,,,,,
6689,"Solutions de toiture réfléchissante et efficacité énergétique",solutions-de-toiture-reflechissante-et-efficacite-energetique,,,,,
6690,Paris,paris-solutions-de-toiture-reflechissante-et-efficacite-energetique,,6689,"Solutions de toiture réfléchissante et efficacité énergétique",solutions-de-toiture-reflechissante-et-efficacite-energetique,
6691,"Solutions solaires - rénovation énergétique et équipements durables",solutions-solaires-renovation-energetique-et-equipements-durables,,,,,
6692,Paris,paris-solutions-solaires-renovation-energetique-et-equipements-durables,,6691,"Solutions solaires - rénovation énergétique et équipements durables",solutions-solaires-renovation-energetique-et-equipements-durables,
6693,"Solutions énergétiques - panneaux solaires et rénovation thermique",solutions-energetiques-panneaux-solaires-et-renovation-thermique,,,,,
6694,Paris,paris-solutions-energetiques-panneaux-solaires-et-renovation-thermique,,6693,"Solutions énergétiques - panneaux solaires et rénovation thermique",solutions-energetiques-panneaux-solaires-et-renovation-thermique,
6695,"Mobilier pour petits espaces",mobilier-pour-petits-espaces,,,,,
6696,"Supermarché en ligne multiculturel et livraison express",supermarche-en-ligne-multiculturel-et-livraison-express,,,,,
6697,"Supermarché en ligne bio et bien-être",supermarche-en-ligne-bio-et-bien-etre,,,,,
6698,"Boutique en ligne de décoration et mobilier",boutique-en-ligne-de-decoration-et-mobilier,,,,,
6699,"Tailleur de pierre sculpture et design minéral",tailleur-de-pierre-sculpture-et-design-mineral,,,,,
6700,"Tailleur de pierre menuiserie et habillage de façade",tailleur-de-pierre-menuiserie-et-habillage-de-facade,,,,,
6701,"Tailleur de pierre ferronnerie d’art et sculpture décorative",tailleur-de-pierre-ferronnerie-dart-et-sculpture-decorative,,,,,
6702,Tableaux,tableaux,,,,,
6703,"affiches et objets décoratifs pour la maison",affiches-et-objets-decoratifs-pour-la-maison,,,,,
6704,"Tailleur de pierre sculpture décorative et aménagement minéral",tailleur-de-pierre-sculpture-decorative-et-amenagement-mineral,,,,,
6705,"Fournisseur de bières",fournisseur-de-bieres,,,,,
6706,"Tailleur de pierre sculptures spirituelles et objets symboliques",tailleur-de-pierre-sculptures-spirituelles-et-objets-symboliques,,,,,
6707,"Tailleur de pierre gravure laser et design architectural",tailleur-de-pierre-gravure-laser-et-design-architectural,,,,,
6708,Décoration,decoration,,,,,
6709,"mobilier et accessoires écoresponsables pour la maison",mobilier-et-accessoires-ecoresponsables-pour-la-maison,,,,,
6710,"Panneaux décoratifs et habillages muraux en bois naturel",panneaux-decoratifs-et-habillages-muraux-en-bois-naturel,,,,,
6711,"Tailleur de pierre restauration patrimoniale et sculpture traditionnelle",tailleur-de-pierre-restauration-patrimoniale-et-sculpture-traditionnelle,,,,,
6712,"Vente en ligne de mobilier et décoration design",vente-en-ligne-de-mobilier-et-decoration-design,,,,,
6713,"Objets décoratifs",objets-decoratifs,,,,,
6714,"affiches et cadeaux originaux pour la maison",affiches-et-cadeaux-originaux-pour-la-maison,,,,,
6715,"Entreprise de minage de cryptomonnaies",entreprise-de-minage-de-cryptomonnaies,,,,,
6716,"Linge de maison et articles de literie haut de gamme",linge-de-maison-et-articles-de-literie-haut-de-gamme,,,,,
6717,Brasserie,brasserie,,,,,
6718,Mobilier,mobilier,,,,,
6719,"décoration et prêt-à-porter haut de gamme",decoration-et-pret-a-porter-haut-de-gamme,,,,,
6722,"Vente de canapés",vente-de-canapes,,,,,
6723,"lits et mobilier design",lits-et-mobilier-design,,,,,
6724,"Cave à vins",cave-a-vins,,,,,
6725,"Fabricant de verrerie",fabricant-de-verrerie,,,,,
6726,"Décorations et accessoires festifs",decorations-et-accessoires-festifs,,,,,
6727,"Agence spécialisée dans l'organisation de fêtes et d'événements privés et professionnels",agence-specialisee-dans-lorganisation-de-fetes-et-devenements-prives-et-professionnels,,,,,
6728,"Meubles industriels en bois massif",meubles-industriels-en-bois-massif,,,,,
6729,"Boutique d’objets à collectionner et miniatures décoratives",boutique-dobjets-a-collectionner-et-miniatures-decoratives,,,,,
6731,"Décoration murale personnalisée",decoration-murale-personnalisee,,,,,
6732,"Décoration murale et impressions personnalisées",decoration-murale-et-impressions-personnalisees,,,,,
6733,"Décoration intérieure et accessoires cocooning",decoration-interieure-et-accessoires-cocooning,,,,,
15020,"Décoration et accessoires inspirés par l’art féminin global",decoration-et-accessoires-inspires-par-lart-feminin-global,,,,,
15531,"Portraits personnalisés et objets déco design",portraits-personnalises-et-objets-deco-design,,,,,
24504,"Service juridique de gestion des divorces et procédures familiales en ligne",service-juridique-de-gestion-des-divorces-et-procedures-familiales-en-ligne,,,,,
29011,"Services juridiques et représentation",services-juridiques-et-representation,,,,,
29012,"Cadres photo et impressions décoratives sur mesure  ",cadres-photo-et-impressions-decoratives-sur-mesure,,,,,
29013,"Décoration et accessoires modernes en ligne  ",decoration-et-accessoires-modernes-en-ligne,,,,,
31967,"Boutique de décoration et d’ambiance intérieure  ",boutique-de-decoration-et-dambiance-interieure,,,,,
36033,"Cabinet d’expertise comptable et de conseil en gestion",cabinet-dexpertise-comptable-et-de-conseil-en-gestion,,,,,
36034,"Fabrication et vente de volets personnalisés",fabrication-et-vente-de-volets-personnalises,,,,,
36036,"Cabinet dentaire et clinique de soins esthétiques partenaires en Europe",cabinet-dentaire-et-clinique-de-soins-esthetiques-partenaires-en-europe,,,,,
36341,"Services de réparation",services-de-reparation,,,,,
37522,"Création de bijoux élégants et durables",creation-de-bijoux-elegants-et-durables,,,,,
38217,"Cabinet dentaire et accompagnement en soins à l’étranger",cabinet-dentaire-et-accompagnement-en-soins-a-letranger,,,,,
38218,"Création et vente de bijoux originaux",creation-et-vente-de-bijoux-originaux,,,,,
38219,"Praticienne en sophrologie et accompagnement bien-être",praticienne-en-sophrologie-et-accompagnement-bien-etre,,,,,
38220,PARIS,paris-industrie-cosmetique,,2350,"Industrie cosmétique",industrie-cosmetique,
